age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,coded-income,tax-bracket,income-90k-threshold
36,Private,206887,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,2,United-States,13,2,<=90k
68,Self-emp-not-inc,160061,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,41,4,>90k
40,Private,197036,HS-grad,9,Never-married,Production,Unmarried,Black,Female,40,United-States,5,2,<=90k
47,Private,182319,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,45,United-States,41,4,>90k
34,Private,299435,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,41,4,>90k
27,Private,372486,HS-grad,9,Separated,Transport-moving,Not-in-family,Black,Male,40,United-States,9,2,<=90k
58,State-gov,175862,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,29,3,<=90k
41,Private,132514,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,5,2,<=90k
17,Private,159442,12th,8,Never-married,Other-service,Own-child,White,Female,25,United-States,3,1,<=90k
74,Private,160083,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,27,3,<=90k
54,Private,211239,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,40,United-States,9,2,<=90k
29,Private,263984,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,40,United-States,11,2,<=90k
50,Private,168798,HS-grad,9,Separated,Sales,Own-child,Black,Male,40,United-States,20,3,<=90k
23,Private,176994,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,7,2,<=90k
22,Private,203024,11th,7,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,12,2,<=90k
32,State-gov,169346,Assoc-voc,11,Never-married,Other-service,Unmarried,White,Female,40,United-States,27,3,<=90k
52,Self-emp-inc,160648,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,41,4,>90k
22,Private,183562,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,20,United-States,6,2,<=90k
39,Private,173616,Assoc-voc,11,Never-married,Sales,Unmarried,White,Male,40,United-States,19,3,<=90k
55,Private,149046,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,22,3,<=90k
38,Private,181358,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,43,United-States,20,3,<=90k
32,Private,141313,11th,7,Separated,Other-service,Unmarried,White,Female,40,United-States,2,1,<=90k
36,Private,188088,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,21,3,<=90k
37,Private,165408,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,21,3,<=90k
23,Private,288275,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,8,2,<=90k
54,Private,167147,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,17,2,<=90k
17,Private,165359,11th,7,Never-married,Other-service,Other-relative,White,Female,15,United-States,2,1,<=90k
32,Private,188410,Some-college,10,Separated,Production,Unmarried,White,Male,40,United-States,23,3,<=90k
38,Private,144060,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,9,2,<=90k
58,Private,169569,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,41,4,>90k
21,Private,382534,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,6,United-States,4,1,<=90k
52,Self-emp-not-inc,160648,HS-grad,9,Divorced,Production,Unmarried,White,Female,35,United-States,41,4,>90k
31,Private,141461,HS-grad,9,Divorced,Sales,Unmarried,White,Female,40,United-States,8,2,<=90k
34,Private,141461,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,13,2,<=90k
53,Local-gov,178983,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,23,3,<=90k
50,Federal-gov,172712,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,28,3,<=90k
18,Private,170629,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,24,United-States,5,2,<=90k
53,Private,178983,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,17,2,<=90k
20,Local-gov,189763,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,52,United-States,41,4,>90k
37,Private,248092,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,33,3,<=90k
30,State-gov,172580,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,32,United-States,10,2,<=90k
58,Private,230494,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,56,United-States,17,2,<=90k
35,State-gov,248092,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,41,4,>90k
28,Private,282107,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,30,United-States,9,2,<=90k
38,Private,246342,HS-grad,9,Never-married,Sales,Own-child,White,Male,40,United-States,25,3,<=90k
24,Private,326248,Assoc-voc,11,Never-married,Production,Own-child,Black,Male,40,United-States,15,2,<=90k
36,Private,207572,Assoc-voc,11,Married-civ-spouse,Production,Husband,Black,Male,40,United-States,41,4,>90k
48,Private,240506,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Female,40,United-States,32,3,<=90k
39,Private,207572,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Male,40,United-States,32,3,<=90k
37,Federal-gov,200809,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,24,3,<=90k
31,Private,141909,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,41,4,>90k
24,Private,176994,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,9,2,<=90k
29,Private,200582,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,41,4,>90k
58,State-gov,278096,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,40,United-States,13,2,<=90k
34,Private,202488,Assoc-voc,11,Married-civ-spouse,Production,Husband,White,Male,44,United-States,25,3,<=90k
41,State-gov,157738,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,17,2,<=90k
41,Local-gov,157738,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,17,2,<=90k
50,Private,172712,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,96,United-States,41,4,>90k
19,Private,170629,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,9,2,<=90k
44,Federal-gov,192444,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,19,3,<=90k
56,Self-emp-not-inc,158560,7th-8th,4,Never-married,Exec-managerial,Not-in-family,White,Male,30,United-States,10,2,<=90k
56,Private,139370,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,35,United-States,11,2,<=90k
54,Private,151822,HS-grad,9,Divorced,Construction,Not-in-family,White,Male,84,United-States,31,3,<=90k
35,Private,215509,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,60,United-States,27,3,<=90k
32,Private,140855,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,60,Mexico,23,3,<=90k
55,Private,152887,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,15,2,<=90k
45,Self-emp-inc,164382,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,41,4,>90k
50,Self-emp-not-inc,147023,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,45,Mexico,5,2,<=90k
25,Self-emp-not-inc,194890,11th,7,Separated,Other-service,Not-in-family,White,Male,5,Mexico,1,1,<=90k
70,Private,142978,10th,6,Divorced,Construction,Not-in-family,White,Male,40,United-States,30,3,<=90k
35,Private,129887,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,21,3,<=90k
31,Private,224962,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,12,2,<=90k
69,Private,135232,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,11,2,<=90k
57,Private,161156,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,40,4,>90k
28,Private,143506,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,45,United-States,19,3,<=90k
22,Private,153747,Some-college,10,Never-married,Other-service,Own-child,White,Female,40,United-States,8,2,<=90k
53,Private,145310,Assoc-voc,11,Divorced,Other-service,Own-child,White,Female,30,United-States,9,2,<=90k
47,Private,166404,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,29,3,<=90k
43,Private,111479,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,28,3,<=90k
55,Self-emp-inc,152887,HS-grad,9,Married-civ-spouse,Construction,Husband,White,Male,44,United-States,24,3,<=90k
46,Private,152792,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,32,3,<=90k
37,Private,187936,HS-grad,9,Divorced,Construction,Unmarried,White,Male,40,Mexico,11,2,<=90k
60,Private,161156,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,35,3,<=90k
35,Private,178544,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,15,2,<=90k
60,Private,195298,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,28,3,<=90k
62,Self-emp-not-inc,195298,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,20,United-States,14,2,<=90k
43,Private,147497,Assoc-voc,11,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,9,2,<=90k
33,Private,126480,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,25,United-States,10,2,<=90k
60,Private,150772,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,25,3,<=90k
57,Federal-gov,196212,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Male,40,United-States,27,3,<=90k
59,Self-emp-inc,189191,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,41,4,>90k
33,Private,168495,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,32,3,<=90k
67,Self-emp-not-inc,133191,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,33,3,<=90k
51,Self-emp-inc,145310,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,29,3,<=90k
25,Private,143209,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,40,United-States,5,2,<=90k
24,Private,201901,Some-college,10,Never-married,Sales,Not-in-family,White,Male,40,United-States,5,2,<=90k
27,Private,194614,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,40,United-States,21,3,<=90k
29,Private,143209,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,45,United-States,29,3,<=90k
23,Private,163766,9th,5,Never-married,Sales,Not-in-family,White,Female,40,United-States,17,2,<=90k
30,Private,156780,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,11,2,<=90k
46,Private,231921,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,Cuba,21,3,<=90k
66,Private,143941,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,15,United-States,10,2,<=90k
63,Local-gov,188192,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,20,3,<=90k
23,Private,183050,HS-grad,9,Never-married,Other-service,Own-child,White,Male,32,United-States,11,2,<=90k
25,Private,140150,HS-grad,9,Separated,Production,Unmarried,White,Male,50,United-States,2,1,<=90k
38,Private,290525,10th,6,Never-married,Other-service,Unmarried,Black,Female,52,United-States,14,2,<=90k
33,Private,334821,12th,8,Never-married,Construction,Not-in-family,Black,Male,40,United-States,23,3,<=90k
32,Private,215328,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,40,United-States,11,2,<=90k
26,Private,321457,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,60,United-States,20,3,<=90k
48,Private,134694,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,25,3,<=90k
37,Local-gov,204986,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,27,3,<=90k
34,Local-gov,206280,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,13,2,<=90k
25,Private,226303,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,31,3,<=90k
33,State-gov,122081,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,21,3,<=90k
63,Private,150263,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,35,United-States,6,2,<=90k
31,Private,162598,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,60,United-States,13,2,<=90k
30,Private,126480,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,32,United-States,19,3,<=90k
30,Private,216912,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,20,United-States,41,4,>90k
63,Private,143684,HS-grad,9,Never-married,Production,Not-in-family,White,Male,45,United-States,21,3,<=90k
31,Private,163795,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,17,2,<=90k
52,Private,175777,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,27,3,<=90k
68,Private,149627,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,25,United-States,14,2,<=90k
26,Private,142458,Some-college,10,Never-married,Other-service,Unmarried,White,Female,30,United-States,9,2,<=90k
62,Self-emp-not-inc,146707,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,15,2,<=90k
61,Private,195298,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,40,United-States,24,3,<=90k
63,State-gov,132654,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,19,3,<=90k
53,Private,155720,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,41,4,>90k
49,Local-gov,144843,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,9,2,<=90k
30,Private,219043,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,40,United-States,12,2,<=90k
22,Private,202587,11th,7,Never-married,Other-service,Unmarried,Black,Female,40,United-States,3,1,<=90k
22,Private,297298,11th,7,Never-married,Other-service,Not-in-family,Black,Male,30,United-States,3,1,<=90k
53,Private,161499,Bachelors,13,Married-civ-spouse,Construction,Husband,White,Male,40,United-States,27,3,<=90k
56,Private,204816,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,25,3,<=90k
33,Private,127411,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,19,3,<=90k
40,State-gov,120901,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,41,4,>90k
29,Private,243459,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,24,3,<=90k
33,Private,207623,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,41,4,>90k
45,Private,174403,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,24,3,<=90k
62,Private,153271,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,26,3,<=90k
49,Private,164382,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,41,4,>90k
51,Self-emp-inc,232798,Some-college,10,Divorced,Sales,Unmarried,White,Female,40,United-States,13,2,<=90k
22,Private,259914,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,20,United-States,8,2,<=90k
40,Private,189720,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,40,United-States,34,3,<=90k
40,Self-emp-not-inc,168246,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,49,United-States,17,2,<=90k
24,Private,271478,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,55,United-States,41,4,>90k
51,Private,146389,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,11,2,<=90k
33,Private,127543,HS-grad,9,Divorced,Sales,Unmarried,White,Female,40,United-States,18,3,<=90k
34,Private,132696,HS-grad,9,Never-married,Construction,Not-in-family,White,Male,40,United-States,29,3,<=90k
63,Private,131437,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,24,3,<=90k
46,Private,160555,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,30,United-States,8,2,<=90k
52,Private,145647,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,18,3,<=90k
24,Private,189843,12th,8,Never-married,Construction,Unmarried,White,Male,40,United-States,17,2,<=90k
50,Private,151822,Some-college,10,Married-civ-spouse,Construction,Other-relative,White,Male,40,United-States,15,2,<=90k
56,Private,176026,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,40,United-States,21,3,<=90k
56,Private,161156,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,60,United-States,15,2,<=90k
59,Private,161156,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,23,3,<=90k
39,Private,408550,HS-grad,9,Never-married,Construction,Not-in-family,Black,Male,40,United-States,11,2,<=90k
57,Private,161156,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,80,United-States,41,4,>90k
58,Private,167137,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,21,3,<=90k
52,Private,168851,HS-grad,9,Married-civ-spouse,Construction,Husband,White,Male,45,United-States,14,2,<=90k
21,Private,137391,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,40,United-States,9,2,<=90k
